rank,anime,date,score
7106,银色的奥林西斯,2006年10月5日,5.2
7107,我的推是坏人大小姐。,2023年10月2日,6.0
7108,LOVE LOVE,2004年5月3日,5.4
7109,梦之祭,2016年9月23日,5.1
7110,不貞 with ... THE ANIMATION ～人妻ナンパNTR温泉 旅行先でナカよく種付けされました～,2023年3月31日,5.7
7111,喜欢本大爷的竟然就你一个？,2019年10月2日,6.0
7112,吟游默示录,2004年11月4日,5.6
7113,文豪野犬 第五季,2023年7月12日,6.0
7114,新上司是天然呆,2023年10月7日,5.8
7115,魔性菩萨,1997年5月21日,5.2
7116,STAR☆jewel,2011年10月14日,5.8
7117,宝石商人理查德的谜鉴定,2020年1月9日,6.0
7118,战国无双SP 真田之章,2014年3月21日,5.5
7119,物理魔法使马修 神觉者候补选拔试验篇,2024年1月6日,6.0
7120,エルフの双子姫 ウィランとアルスラ,2009年7月31日,5.6
7121,沙漠星球女警察,1994年7月21日,5.0
7122,组长女儿与照料专员,2022年7月7日,6.0
7123,蓝色管弦乐,2023年4月9日,5.9
7124,小森同学拒绝不了！,2015年10月4日,6.0
7125,未亡人～ぬめり合う肉欲と淫らに濡れる蜜壺～,2004年6月25日,5.5
7126,BLUE THERMAL,2022年3月4日,5.8
7127,剧场版 OVERLORD 圣王国篇,2024年9月20日,5.8
7128,节哀唷♥二之宫同学,2007年10月3日,6.0
7129,Arve Rezzle 机器化的妖精们,2013年3月2日,5.9
7130,通往夏天的隧道，再见的出口,2022年9月9日,6.0
7131,詩乃先生の誘惑授業,2004年11月12日,5.3
7132,夫妇以上，恋人未满。,2022年10月9日,6.0
7133,剧场版 Free!-the Final Stroke- 后篇,2022年4月22日,5.7
7134,妹妹是辣妹真是可爱,2023年2月3日,5.9
7135,なりゆき→パパ活GIRLS!! THE ANIMATION,2018年2月23日,5.9
7136,小茜的狂热追求者,2004年11月25日,5.7
7137,健全机斗士,2014年4月5日,6.0
7138,エンコ―J●ビッチギャル オジサンとなまパコ性活,2018年2月9日,5.8
7139,肉欲玩具宅配人,2002年9月18日,5.3
7140,ICE,2007-05-25,5.6
7141,亡骸游戏,2023年4月10日,6.0
7142,肯普法,2009年10月2日,6.0
7143,无敌侠：舞动的英雄,2021年10月2日,5.7
7144,高校之神,2020年7月6日,6.0
7145,Piacevole～我的意大利料理～,2017年1月11日,5.5
7146,浪客剑心 新京都篇,2012年3月21日,5.9
7147,懲罰指導（おしおき）～学園令嬢更性計画～,2011年11月18日,5.7
7148,黑白来看守所 第二季,2017年1月4日,5.9
7149,钢铁的复仇,2013年2月22日,5.3
7150,Copihan,2011年8月11日,5.6
7151,牝性 －ペルソナ－,2013年7月19日,5.8
7152,绝灭危愚少女,2014年2月26日,5.8
7153,戦乙女ヴァルキリー2,2008年09月26日,5.7
7154,我实在不该私下瞒着妻子参加同人展,2023年10月6日,5.8
7155,只要你说你爱我,2012年10月6日,6.0
7156,女教師・裕美の放課後,2003年8月8日,5.5
7157,圣娼女,2014年7月25日,5.9
7158,暗黑破坏神,1992年8月25日,5.6
7159,我太太是高中生,2005年7月2日,5.8
7160,柠檬天使计划,2006年1月6日,5.1
7161,天才王子的赤字国家振兴术,2022年1月11日,6.0
7162,想要点外送肉棒的姐姐,2022年9月30日,5.8
7163,农业娘,2010年10月7日,5.1
7164,熊出没之熊心归来,2016年1月16日,5.8
7165,三和,2014年3月12日,5.6
7166,我太受欢迎了该怎么办,2016年10月6日,6.0
7167,君の魔名はリナ・ウィッチ アイドルのファミリア,2016年11月25日,5.8
7168,圣肛女,2006年4月25日,5.6
7169,レイプ！レイプ！レイプ！,2008年10月17日,5.8
7170,变态！,2014年7月14日,5.9
7171,女友的真实样貌,2025年1月31日,5.5
7172,姉キュン！ ～女子が家に来た～,2014年8月29日,5.7
7173,羊羊快乐的一年,2010年5月1日,5.5
7174,色情教团,2020年3月6日,5.9
7175,陰陽師 妖かしの女神～淫乱呪縛～,2009年11月25日,5.6
7176,鬼灭之刃 初高一体!!鬼灭学园物语,2021年2月14日,5.9
7177,秘书课秘蜜情事,2012年5月25日,5.7
7178,クリムゾンガールズ ～痴漢支配～,2012年5月25日,5.9
7179,盖塔机器人ARC,2021年7月4日,5.8
7180,美脚性奴会長 亜衣,2014年3月28日,5.9
7181,圣光之翼,2005-12-10,5.5
7182,猪猪侠第二部：武侠2008,2007年,5.6
7183,英雄王，为了穷尽武道而转生～然后，成为世界最强的见习骑士♀～,2020年11月7日,5.1
7184,摩尔庄园,2011年6月20日,5.4
7185,情定惠比壽,2010-05-28,5.2
7186,百慕大三角～Colorful Pastrale～,2019年1月12日,5.4
7187,凌成敗！～学園美少女制裁秘録～,2013年4月26日,5.9
7188,First Love,2012年3月16日,5.8
7189,剧场版 七大罪 天空的囚人,2018年8月18日,5.9
7190,斗罗大陆 第二季 精英赛,2018年12月1日,5.8
7191,约会大作战 第二季,2014年4月11日,6.0
7192,电击小子,2009年2月12日,5.9
7193,莎木,2022年4月7日,5.7
7194,閉鎖病棟,2001年7月13日,5.3
7195,复仇者,2023年1月5日,6.0
7196,凹凸魔女的母女故事,2023年10月1日,6.0
7197,永久少年 Eternal Boys,2022年10月10日,5.2
7198,数码宝贝大冒险3D 数码赛车大奖赛！,2000年7月20日,5.2
7199,那年那兔那些事儿 第三季,2016年9月30日,5.9
7200,魔界都市〈新宿〉,1988年10月5日,5.6
7201,思春期少女,2008年03月28日,5.7
7202,蜡笔小新 袭来!! 宇宙人西利利,2017年4月15日,5.8
7203,不公正抽签,2006年10月6日,5.9
7204,BLOOD ROYAL Princess,2002年8月30日,5.6
7205,从现在开始我……,2016年9月30日,5.8
7206,奇异贤伴 黑色天使,2023年7月10日,6.0
7207,文豪与炼金术师 ～审判的齿轮～,2020年4月3日,5.7
7208,魔都精兵的奴隶,2024年1月4日,6.0
7209,圣痕炼金士,2010年1月9日,6.0
7210,HOME!,2021年5月9日,5.6
7211,ARK9,2013年7月2日,5.1
7212,肯普法 为了爱,2011年4月7日,6.0
7213,君が好き。THE ANIMATION,2021年1月29日,5.9
7214,公主恋人！,2009年7月5日,6.0
7215,分形世界,2011年1月13日,6.0
7216,解谜之音,2017年7月12日,5.0
7217,阿松 ～希皮波族与闪耀的果实～,2022年7月8日,5.2
7218,しおふきマーメイド,2011年10月21日,5.4
7219,战地启示录,1993年10月22日,5.6
7220,蘑菇狗,2024年10月3日,5.5
7221,魔女最后和那个客人一起。。。,2023年2月24日,5.8
7222,钢管舞公主！！,2023年1月13日,5.0
7223,Last Waltz～白濁まみれの夏合宿～,2010年04月30日,5.8
7224,王者？别闹！,2017年6月13日,5.6
7225,武动乾坤,2019年1月27日,5.6
7226,比基尼勇士,2015年7月7日,6.0
7227,家有色邻,2006年7月8日,5.9
7228,简单易懂的现代魔法,2009年7月11日,6.0
7229,おっぱい学園マーチングバンド部！,2014年10月24日,5.8
7230,恶之女干部 满月之夜,2012年12月21日,5.8
7231,损坏之物：璃沙,2016年1月1日,5.9
7232,加速世界 Infinite Burst,2016年7月23日,6.0
7233,助っ人参上!! THE ANIMATION,2020年4月24日,5.7
7234,好喜欢好喜欢最喜欢做爱的同班女同学,2024年9月6日,5.5
7235,12岁。,2014年4月3日,5.8
7236,我家大师兄脑子有坑,2018年4月4日,5.9
7237,GO!GO!575,2014年1月9日,5.9
7238,通灵妃,2018年11月30日,5.8
7239,我的Pico2,2007年4月19日,5.9
7240,弩级战队HXEROS HXEROS的日常 OAD,2020年11月4日,5.9
7241,遮天,2023年5月3日,5.6
7242,女武神的餐桌,2019年6月28日,5.9
7243,黄昏旅店,2025年1月8日,5.9
7244,闪乱神乐 SHINOVI MASTER -东京妖魔篇-,2018年10月12日,5.8
7245,女骑士艾琳,2020年10月30日,5.7
7246,月光下的异世界之旅,2021年7月7日,6.0
7247,名侦探柯南 异次元的狙击手,2014年4月19日,6.0
7248,少年女仆库洛君～天使之歌～,2010年9月23日,5.8
7249,心跳不已的母女课程 〜教我H的学习〜,2007年4月25日,5.7
7250,朋友游戏,2022年4月5日,6.0
7251,夜樱家的大作战,2024年4月7日,6.0
7252,名侦探柯南 绯色的不在场证明,2021年2月11日,5.9
7253,恋恋七人组,2005年4月1日,5.1
7254,六心公主,2016年12月30日,5.3
7255,V.G.NEO THE ANIMATION,2004年2月25日,5.7
7256,BLOOD-C,2011年7月7日,6.0
7257,ヤバい! ―復讐・闇サイト―,2014年2月28日,5.8
7258,冷然之天秤,2018年4月8日,5.7
7259,純情少女エトセトラ,2013年8月2日,5.7
7260,死妹人形,2006年4月28日,5.0
7261,惩戒2～狂热的从业员指导～,2022年9月30日,5.6
7262,我的Pico3,2008年10月9日,5.9
7263,天降少女！～从2层落下了少女！？～,2018年7月1日,6.0
7264,神曲奏界,2007年4月3日,5.9
7265,DAYS,2016年7月2日,5.9
7266,理～你的心洒落的碎片～,2013年3月29日,5.8
7267,DARCROWS,2003年10月25日,5.6
7268,暗黑破坏神在身边,2020年1月11日,5.9
7269,认真和我恋爱！！,2011年10月1日,6.0
7270,喜欢就是喜欢,2005年1月8日,5.8
7271,神渣☆爱豆,2022年7月1日,5.9
7272,秦时明月之医者入世,2017年10月5日,5.5
7273,格莱普尼尔,2020年4月5日,6.0
7274,秘汤巡游 隐汤 舞樱篇,2013年2月2日,5.9
7275,未亡人日记,2013年1月25日,5.8
7276,恋愛不要学派 THE ANIMATION,2014年6月27日,5.7
7277,午後の紅潮 ～純愛メロウより～,2012年9月21日,5.7
7278,对魔忍阿莎姬3,2016年12月23日,5.8
7279,河源崎家的一族2,2004年1月23日,5.7
7280,神在月的孩子,2021年10月8日,5.2
7281,圣女的魔力是万能的,2021年4月6日,6.0
7282,穿透幻影的太阳,2013年7月6日,6.0
7283,机神咆吼Demonbane,2006年5月18日,5.8
7284,数码宝贝大冒险：,2020年4月5日,5.9
7285,DISCODE 异常性爱,2004年8月13日,5.6
7286,名侦探柯南 万圣节的新娘,2022年4月15日,6.0
7287,一起做运动吧,2009年4月24日,5.7
7288,对魔忍雪风,2013年11月29日,5.9
7289,今天开始恋爱吧,2010年6月23日,5.7
7290,女装正太 PICO～我的夏季小物语,2007年11月8日,5.8
7291,转生成蜘蛛又怎样！,2021年1月8日,6.0
7292,魔界天使 第三季,2009年9月25日,5.6
7293,爱妻日记,2010年12月22日,5.7
7294,女子高中生,2019年4月6日,5.9
7295,前说！,2020年10月11日,5.8
7296,水母食堂,2016年3月9日,5.5
7297,五等分的新娘,2019年1月10日,6.0
7298,樱花大战 纽约,2007年4月4日,5.2
7299,遗作 ～Respect～,2001年2月23日,5.6
7300,Phi-Brain～神之谜题,2011年10月2日,5.9
7301,宇宙骑士BLADE II,1994年7月21日,5.4
7302,巨乳女戦士・土下座催眠,2022年6月3日,5.8
7303,魔具少女！OAD,2012年3月1日,5.8
7304,线上游戏的老婆不可能是女生？,2016年4月7日,6.0
7305,狩火之王,2023年1月14日,6.0
7306,BLIND NIGHT,2002年11月22日,4.9
7307,尸兄,2013年1月11日,5.9
7308,钢铁侠,2010年10月1日,5.6
7309,可爱女仆,2004年12月23日,4.9
7310,伞少女,2024年7月6日,5.8
7311,向着小小的花蕾的深处……,2020年4月24日,5.8
7312,魔术学姐,2019年7月2日,6.0
7313,千岁 Get you!!,2012年7月1日,5.8
7314,水手服心疗妻科,2011年3月11日,5.3
7315,透明人間,2006年2月10日,5.7
7316,阿拉涅的虫笼,2018年8月18日,5.5
7317,中之人基因组【实况中】 OAD,2020年2月27日,5.8
7318,我老婆是学生会长,2015年7月1日,6.0
7319,花与蛇,2006-07-21,5.3
7320,圣斗士星矢 黄金魂 -soul of gold-,2015-04-11,5.8
7321,トレス・マリアス 3人の聖処女,2001年3月16日,5.1
7322,安雅与魔女,2020年12月30日,5.2
7323,雨芳恋歌,2012年6月29日,5.9
7324,大耳朵图图,2004年6月1日,5.9
7325,青空下的约定,2007年4月3日,5.9
7326,我们真的学不来！,2019年10月5日,6.0
7327,喜羊羊与灰太狼之羊年喜羊羊,2015年1月31日,5.6
7328,女皇之刃 UNLIMITED,2018年7月13日,5.6
7329,轮奸学园,2005年8月5日,5.4
7330,プリンセスナイト☆カチュア,2010年6月11日,5.7
7331,牙狼 红莲之月,2015年10月9日,5.8
7332,魔鬼恋人 OAD,2015年2月26日,5.4
7333,性爱上瘾费洛蒙中毒,2022年1月28日,5.7
7334,全职法师 第四季,2020年5月27日,5.5
7335,魔法少女伊斯卡,2010年4月24日,5.7
7336,姦獄～淫辱の実験棟～,2006年3月25日,5.1
7337,荔枝DE光之俱乐部,2012年10月1日,5.8
7338,春&夏推理事件簿～春太与千夏的青春～,2016年1月6日,5.9
7339,这公司有我喜欢的人,2025年1月6日,5.9
7340,烟花,2017年8月18日,6.0
7341,我是江小白 第二季,2018年11月9日,5.6
7342,Free Friend ～制服堕天使的课外授业～,2014年9月26日,5.8
7343,转生成猫咪的大叔,2024年10月7日,5.3
7344,魔法少女大战,2014年4月8日,5.9
7345,NTR姐姐,2021年6月4日,5.8
7346,新体操（真）,2005年6月24日,5.7
7347,如果她的旗帜被折断了 OAD,2014年12月2日,5.9
7348,曾几何时天魔的黑兔 OAD,2011年12月5日,5.8
7349,当雏菊邂逅少女,2021年10月1日,5.9
7350,欢迎来到实力至上主义的教室 第三季,2024年1月3日,6.0
7351,宝可梦：超梦的逆袭 进化,2019年7月12日,5.8
7352,淫乱的内心,2024年4月26日,5.8
7353,最后大魔王,2010年4月2日,5.9
7354,犬与少年,2023年1月31日,4.9
7355,魔法纪录 魔法少女小圆外传 2nd SEASON -觉醒前夜-,2021年7月31日,6.0
7356,娇蛮之吻,2006年7月1日,5.8
7357,蓝宝石之谜 剧场版,1991年6月29日,5.4
7358,人形の館,2003年7月25日,5.4
7359,巧克力小狗,2013年4月30日,5.4
7360,攀岩！ -Sport Climbing Girls-,2020年10月3日,5.9
7361,Starless,2012年7月20日,5.8
7362,写真女友,2013年4月4日,5.9
7363,伊甸,2021年5月27日,5.5
7364,虹猫蓝兔火凤凰,2010年2月5日,5.4
7365,22/7,2020年1月11日,5.9
7366,食草老龙被冠以恶龙之名,2022年7月30日,5.8
7367,心之国爱丽丝 剧场版,2011年7月30日,5.4
7368,望实与君雄,2014年8月18日,5.8
7369,牝教师4～被玷污的教坛～,2015年10月30日,5.8
7370,双恋,2004年10月6日,5.9
7371,淫乱方程式,2004年3月25日,5.5
7372,洛克王国之圣龙骑士,2011年9月30日,5.4
7373,最强阴阳师的异世界转生记,2023年1月7日,5.9
7374,NTR女友,2021年6月4日,5.8
7375,精灵旅社3：疯狂假期,2018年7月13日,5.7
7376,真章 梦幻馆 Epilogue,2010年4月15日,5.8
7377,熊出没之夺宝熊兵,2014年1月17日,5.7
7378,黑神,2009年1月8日,5.9
7379,むっつりドスケベ露義母姉妹の本質見抜いてセックス三昧,2018年6月1日,5.8
7380,斗罗大陆2绝世唐门,2023年6月24日,5.2
7381,锁链战记～赫克瑟塔斯之光～,2017年1月7日,5.8
7382,乳母,2004年4月9日,5.6
7383,七人魔法使,2014年10月7日,5.9
7384,魍魎之贽,2012年12月21日,5.6
7385,苍蓝世界的中心,2012年10月20日,5.8
7386,公主爱情生活！,2019年5月31日,5.7
7387,巨乳女士官・洗脳催眠,2024年5月31日,5.6
7388,动画同好会,2017年10月8日,5.9
7389,小千开发日记,2020年1月31日,5.8
7390,借金姉妹,2007年10月25日,5.6
7391,再来一次好吗?,2014年7月4日,5.6
7392,女神咖啡厅,2023年4月7日,5.9
7393,21时之女,2001年2月21日,5.6
7394,幻想玩偶,2013年7月6日,5.8
7395,公主假日,2004年3月25日,5.2
7396,狐妖小红娘12 镜花缘篇,2024年8月3日,5.1
7397,众神的恶作剧,2014年4月5日,5.8
7398,母娘乱馆,2013年9月27日,5.8
7399,授课到天亮Chu!,2012年6月23日,5.9
7400,18if,2017年7月7日,5.9
7401,若菜ちゃんの初エッチ,2017-12-22,5.1
7402,圣诞老人公司,2014年10月25日,4.9
7403,支配的讲台,2020年5月29日,5.6
7404,天晴烂漫！,2020年4月10日,5.9
7405,转生成为了只有乙女游戏破灭Flag的邪恶大小姐… OAD,2021年9月30日,5.8
7406,我，不是说了能力要平均值么！,2019年10月7日,5.9
7407,恥熱カルテ The Devilish Cherry,2009年6月26日,5.5
7408,圣女的魔力是万能的 第二季,2023年10月3日,5.8
7409,幻魔大战,1983-03-12,5.4
7410,指先案内人 汁だく接待 おかわり三杯目,2010年9月17日,5.5
7411,明日方舟：冬隐归路,2023年10月6日,5.9
7412,夜勤病棟・参,2005年7月29日,5.7
7413,POP IN Q,2016年12月23日,5.7
7414,雄兵连3雷霆万钧,2022年5月29日,4.9
7415,里世界郊游,2021年1月4日,5.9
7416,公共便所,2013年3月22日,5.7
7417,2.43 清阴高校男子排球部,2021年1月7日,5.7
7418,偶像大师 Live For You!,2008年2月28日,5.7
7419,放課後2 THE ANIMATION,2007年8月31日,5.5
7420,侠猪布塔,2012年3月5日,5.6
7421,恋爱游戏世界对路人角色很不友好,2022年4月3日,5.9
7422,极限之心,2022年7月9日,5.8
7423,巨乳プリンセス催眠,2020年4月3日,5.8
7424,昨日青空,2018年10月26日,5.9
7425,下级生2 ～瞳孔中的少女们～,2004年10月7日,5.4
7426,催眠凌辱学園,2008年12月19日,5.6
7427,令和的Di Gi Charat,2022年10月7日,5.4
7428,魔力充电娘,2009年6月25日,5.9
7429,美魔女的究极高潮,2021年9月24日,5.6
7430,SHUFFLE! MEMORIES,2007年1月7日,5.8
7431,女友成双,2021年7月2日,5.9
7432,我老婆是学生会长!+!,2016年10月2日,5.9
7433,绝对防卫利维坦,2013年4月6日,5.8
7434,怪病医拉姆尼,2021年1月9日,5.8
7435,魔法律事务所,2018年8月3日,5.4
7436,落第魔女 风花与暗之魔女,2023年3月31日,5.6
7437,宝可梦 旅途 特别篇：被称为神的阿尔宙斯,2022年1月21日,5.3
7438,ラブビッチ～優しい女…～,2011年12月16日,5.6
7439,天使之羽,2006年4月28日,5.1
7440,姦淫特急 満潮,2010年8月6日,5.3
7441,姦染2 淫罪都市,2010年2月26日,5.7
7442,圣痕炼金士II,2011年4月11日,5.9
7443,Happiness Charge 光之美少女！,2014年2月2日,5.8
7444,十二人の女教師,2008年4月11日,5.1
7445,三角窗外是黑夜,2021年10月3日,5.7
7446,我们的七日战争,2019年12月13日,5.9
7447,平凡职业造就世界最强 OVA,2022年9月25日,5.8
7448,滨虎,2014年1月7日,5.9
7449,天上掉下个猪八戒,2005年3月1日,5.8
7450,物物语 第二章,2023年7月3日,5.8
7451,记忆沉睡的孩子 奔向天空的摇篮,2014-06-27,5.1
7452,クライミライ,2006年1月25日,5.3
7453,乙女蹂躙遊戯～Maiden Infringement Play～,2010年8月27日,5.6
7454,爸爸love,2012年7月27日,5.7
7455,凌辱人妻温泉,2005年10月25日,5.6
7456,学園～恥辱の図式～,2002年6月7日,5.0
7457,我的妹妹是A罩杯小恶魔,2012年7月6日,5.7
7458,没有钱,2007年2月9日,5.8
7459,猪猪侠之幸福救援队,2013年6月7日,5.5
7460,COP CRAFT,2019年7月8日,5.9
7461,音乐少女,2015年3月22日,5.7
7462,刀锋战士,2011年7月1日,5.6
7463,轩辕剑·苍之曜,2018年10月1日,5.5
7464,痴梦少女,2024年11月29日,5.6
